Ticker,FiscalYear,PeriodEndDate,AnnouncementDate,ForecastDate,cfo_forecast,forecast_window_start,forecast_window_end,has_valid_cfo_forecast
NCCb.ST,2020,2020-12-31,2021-01-28,2021-06-29,2624.39857171336,2021-01-28,2021-06-30,1
NCCb.ST,2021,2021-12-31,2022-02-02,2022-04-29,2268.51551998045,2022-02-02,2022-06-30,1
NCCb.ST,2022,2022-12-31,2023-01-31,2023-05-04,2251.34641368336,2023-01-31,2023-06-30,1
NCCb.ST,2023,2023-12-31,2024-01-30,2024-06-17,2371.23454609679,2024-01-30,2024-06-30,1
NCCb.ST,2024,2024-12-31,2025-02-10,2025-06-30,2724.66208386735,2025-02-10,2025-06-30,1
NESTE.HE,2013,2013-12-31,2014-02-04,2014-06-30,4828.75623280076,2014-02-04,2014-06-30,1
NESTE.HE,2014,2014-12-31,2015-02-04,2015-06-26,7697.02145400674,2015-02-04,2015-06-30,1
NESTE.HE,2015,2015-12-31,2016-02-04,2016-06-27,10459.0306627855,2016-02-04,2016-06-30,1
NESTE.HE,2016,2016-12-31,2017-02-07,2017-06-08,10139.5338827223,2017-02-07,2017-06-30,1
NESTE.HE,2017,2017-12-31,2018-02-07,2018-05-17,12465.0364980353,2018-02-07,2018-06-30,1
NESTE.HE,2018,2018-12-31,2019-02-06,2019-06-24,15558.4850525333,2019-02-06,2019-06-30,1
NESTE.HE,2019,2019-12-31,2020-02-07,2020-06-22,18699.3390308018,2020-02-07,2020-06-30,1
NESTE.HE,2020,2020-12-31,2021-02-05,2021-06-22,15177.6596867631,2021-02-05,2021-06-30,1
NESTE.HE,2021,2021-12-31,2022-02-10,2022-06-21,18495.9014828895,2022-02-10,2022-06-30,1
NESTE.HE,2022,2022-12-31,2023-02-08,2023-06-27,34262.8053019759,2023-02-08,2023-06-30,1
NESTE.HE,2023,2023-12-31,2024-02-08,2024-06-28,22906.6947452997,2024-02-08,2024-06-30,1
NESTE.HE,2024,2024-12-31,2025-02-13,2025-06-30,12418.7904716215,2025-02-13,2025-06-30,1
NETCG.CO,2018,2018-12-31,2019-02-06,2019-06-05,654.404841327083,2019-02-06,2019-06-30,1
NETCG.CO,2019,2019-12-31,2020-02-06,2020-06-09,817.208170466471,2020-02-06,2020-06-30,1
NETCG.CO,2020,2020-12-31,2021-01-28,2021-05-19,916.188935473883,2021-01-28,2021-06-30,1
NETCG.CO,2021,2021-12-31,2022-01-25,2022-05-06,655.136139535504,2022-01-25,2022-06-30,1
NETCG.CO,2022,2022-12-31,2023-01-25,2023-06-02,1238.44645733268,2023-01-25,2023-06-30,1
NETCG.CO,2023,2023-12-31,2024-01-25,2024-05-06,1187.62697991568,2024-01-25,2024-06-30,1
NETCG.CO,2024,2024-12-31,2025-01-28,2025-06-25,1419.69036228373,2025-01-28,2025-06-30,1
NETEL.ST,2021,2021-12-31,2022-02-16,2022-04-26,199.354091061572,2022-02-16,2022-06-30,1
NETEL.ST,2022,2022-12-31,2023-02-16,2023-05-05,253.697746295584,2023-02-16,2023-06-30,1
NETEL.ST,2023,2023-12-31,2024-02-16,2024-04-29,123.184426492274,2024-02-16,2024-06-30,1
NETEL.ST,2024,2024-12-31,2025-02-07,2025-06-27,132.217779257005,2025-02-07,2025-06-30,1
NEWAb.ST,2013,2013-12-31,2014-02-07,2014-04-25,-57.4290503302209,2014-02-07,2014-06-30,1
NEWAb.ST,2014,2014-12-31,2015-02-06,2015-04-30,-29.0073950995954,2015-02-06,2015-06-30,1
NEWAb.ST,2015,2015-12-31,2016-02-11,2016-04-22,226.428720364033,2016-02-11,2016-06-30,1
NEWAb.ST,2016,2016-12-31,2017-02-09,2017-04-27,81.7367546722963,2017-02-09,2017-06-30,1
NEWAb.ST,2017,2017-12-31,2018-02-08,2018-04-30,244.175206429919,2018-02-08,2018-06-30,1
NEWAb.ST,2018,2018-12-31,2019-02-07,2019-04-26,259.777301780871,2019-02-07,2019-06-30,1
NEWAb.ST,2019,2019-12-31,2020-02-06,2020-06-16,358.807336703828,2020-02-06,2020-06-30,1
NEWAb.ST,2020,2020-12-31,2021-02-11,2021-04-28,467.093946771892,2021-02-11,2021-06-30,1
NEWAb.ST,2021,2021-12-31,2022-02-10,2022-04-27,746.766510871774,2022-02-10,2022-06-30,1
NEWAb.ST,2022,2022-12-31,2023-02-10,2023-04-27,1322.98132358517,2023-02-10,2023-06-30,1
NEWAb.ST,2023,2023-12-31,2024-02-08,2024-05-02,1005.39255664897,2024-02-08,2024-06-30,1
NEWAb.ST,2024,2024-12-31,2025-02-06,2025-05-22,1154.16348640816,2025-02-06,2025-06-30,1
NHY.OL,2013,2013-12-31,2014-02-12,2014-06-26,5725.33333,2014-02-12,2014-06-30,1
NHY.OL,2014,2014-12-31,2015-02-11,2015-06-30,12685.66667,2015-02-11,2015-06-30,1
NHY.OL,2015,2015-12-31,2016-02-17,2016-06-29,9477.42857,2016-02-17,2016-06-30,1
NHY.OL,2016,2016-12-31,2017-02-09,2017-06-28,11896.46667,2017-02-09,2017-06-30,1
NHY.OL,2017,2017-12-31,2018-02-16,2018-06-27,11921.11111,2018-02-16,2018-06-30,1
NHY.OL,2018,2018-12-31,2019-02-07,2019-06-27,11652.63636,2019-02-07,2019-06-30,1
NHY.OL,2019,2019-12-31,2020-02-07,2020-05-29,10690.29091,2020-02-07,2020-06-30,1
NHY.OL,2020,2020-12-31,2021-02-12,2021-06-29,14798.28571,2021-02-12,2021-06-30,1
NHY.OL,2021,2021-12-31,2022-02-22,2022-06-28,22940.375,2022-02-22,2022-06-30,1
NHY.OL,2022,2022-12-31,2023-02-14,2023-06-28,23263.55556,2023-02-14,2023-06-30,1
NHY.OL,2023,2023-12-31,2024-02-14,2024-06-11,17619.66667,2024-02-14,2024-06-30,1
NHY.OL,2024,2024-12-31,2025-02-14,2025-06-24,24504.22222,2025-02-14,2025-06-30,1
NIBEb.ST,2013,2013-12-31,2014-02-13,2014-05-16,1124.27476901846,2014-02-13,2014-06-30,1
NIBEb.ST,2014,2014-12-31,2015-02-12,2015-05-12,1271.11144283412,2015-02-12,2015-06-30,1
NIBEb.ST,2015,2015-12-31,2016-02-17,2016-06-29,1555.08844809748,2016-02-17,2016-06-30,1
NIBEb.ST,2016,2016-12-31,2017-02-16,2017-05-24,1804.21420605044,2017-02-16,2017-06-30,1
NIBEb.ST,2017,2017-12-31,2018-02-16,2018-05-17,2103.34731863727,2018-02-16,2018-06-30,1
NIBEb.ST,2018,2018-12-31,2019-02-15,2019-05-15,2257.54478669875,2019-02-15,2019-06-30,1
NIBEb.ST,2019,2019-12-31,2020-02-13,2020-05-20,3116.33259916493,2020-02-13,2020-06-30,1
NIBEb.ST,2020,2020-12-31,2021-02-17,2021-05-31,3696.56420430497,2021-02-17,2021-06-30,1
NIBEb.ST,2021,2021-12-31,2022-02-17,2022-06-09,4671.7255958102,2022-02-17,2022-06-30,1
NIBEb.ST,2022,2022-12-31,2023-02-15,2023-06-13,7000.41725410805,2023-02-15,2023-06-30,1
NIBEb.ST,2023,2023-12-31,2024-02-16,2024-06-14,5132.17724899981,2024-02-16,2024-06-30,1
NIBEb.ST,2024,2024-12-31,2025-02-14,2025-05-16,5417.30847543683,2025-02-14,2025-06-30,1
NICA.ST,2022,2022-12-31,2023-02-10,2023-06-07,-42.5335256080535,2023-02-10,2023-06-30,1
NICA.ST,2023,2023-12-31,2024-02-02,2024-02-06,-21.1690241463066,2024-02-02,2024-06-30,1
NICA.ST,2024,2024-12-31,2025-02-14,2025-04-24,4.55512900801603,2025-02-14,2025-06-30,1
NILb.ST,2016,2016-12-31,2017-02-14,2017-05-24,80.2437379576108,2017-02-14,2017-06-30,1
NILb.ST,2017,2017-12-31,2018-02-16,2018-05-17,67.8739078156313,2018-02-16,2018-06-30,1
NILb.ST,2018,2018-12-31,2019-02-15,2019-02-20,74.648831046211,2019-02-15,2019-06-30,1
NILb.ST,2019,2019-12-31,2020-02-12,2020-04-09,73.889974665219,2020-02-12,2020-06-30,1
NILb.ST,2020,2020-12-31,2021-02-12,2021-05-03,56.1255069395716,2021-02-12,2021-06-30,1
NILb.ST,2021,2021-12-31,2022-02-09,2022-04-21,116.576355456514,2022-02-09,2022-06-30,1
NILb.ST,2022,2022-12-31,2023-02-09,2023-04-19,98.0992781702049,2023-02-09,2023-06-30,1
NILb.ST,2023,2023-12-31,2024-02-09,2024-04-17,90.4666623990636,2024-02-09,2024-06-30,1
NILb.ST,2024,2024-12-31,2025-02-12,2025-04-24,100.863570891784,2025-02-12,2025-06-30,1
NKT.CO,2013,2013-12-31,2014-02-28,2014-05-20,1039.5380271519,2014-02-28,2014-06-30,1
NKT.CO,2014,2014-12-31,2015-02-27,2015-06-29,1251.84477365181,2015-02-27,2015-06-30,1
NKT.CO,2015,2015-12-31,2016-02-26,2016-05-13,1245.95639922673,2016-02-26,2016-06-30,1
NKT.CO,2016,2016-12-31,2017-02-21,2017-05-31,881.680980215827,2017-02-21,2017-06-30,1
NKT.CO,2017,2017-12-31,2018-02-27,2018-05-22,431.934891171205,2018-02-27,2018-06-30,1
NKT.CO,2018,2018-12-31,2019-02-28,2019-05-17,468.163439643901,2019-02-28,2019-06-30,1
NKT.CO,2019,2019-12-31,2020-02-26,2020-05-04,-16.8603383028148,2020-02-26,2020-06-30,1
NKT.CO,2020,2020-12-31,2021-02-24,2021-05-19,972.000584254345,2021-02-24,2021-06-30,1
NKT.CO,2021,2021-12-31,2022-02-23,2022-06-24,944.862956591487,2022-02-23,2022-06-30,1
NKT.CO,2022,2022-12-31,2023-02-22,2023-06-19,2556.47589744752,2023-02-22,2023-06-30,1
NKT.CO,2023,2023-12-31,2024-02-21,2024-06-26,5003.9708831582,2024-02-21,2024-06-30,1
NKT.CO,2024,2024-12-31,2025-02-21,2025-06-03,3520.98591261043,2025-02-21,2025-06-30,1
NLFSK.CO,2017,2017-12-31,2018-02-28,2018-05-17,868.142239882777,2018-02-28,2018-06-30,1
NLFSK.CO,2018,2018-12-31,2019-03-01,2019-06-28,901.951776822863,2019-03-01,2019-06-30,1
NLFSK.CO,2019,2019-12-31,2020-02-25,2020-05-18,886.428602605792,2020-02-25,2020-06-30,1
NLFSK.CO,2020,2020-12-31,2021-03-03,2021-05-30,881.064880679173,2021-03-03,2021-06-30,1
NLFSK.CO,2021,2021-12-31,2022-02-25,2022-05-18,1081.69372141459,2022-02-25,2022-06-30,1
NLFSK.CO,2022,2022-12-31,2023-02-23,2023-05-22,1363.77564920323,2023-02-23,2023-06-30,1
NLFSK.CO,2023,2023-12-31,2024-02-15,2024-05-16,1114.74483642804,2024-02-15,2024-06-30,1
NLFSK.CO,2024,2024-12-31,2025-02-20,2025-05-14,810.178449711151,2025-02-20,2025-06-30,1
NMAN.ST,2013,2013-12-31,2014-02-12,2014-04-24,100.839404175035,2014-02-12,2014-06-30,1
NMAN.ST,2014,2014-12-31,2015-02-11,2015-06-18,157.834422812023,2015-02-11,2015-06-30,1
NMAN.ST,2015,2015-12-31,2016-02-10,2016-06-29,203.159564095889,2016-02-10,2016-06-30,1
NMAN.ST,2016,2016-12-31,2017-02-10,2017-04-20,216.894437086093,2017-02-10,2017-06-30,1
NMAN.ST,2017,2017-12-31,2018-02-15,2018-04-20,242.64303815456,2018-02-15,2018-06-30,1
NMAN.ST,2018,2018-12-31,2019-02-19,2019-04-17,182.556905240845,2019-02-19,2019-06-30,1
NMAN.ST,2019,2019-12-31,2020-02-14,2020-04-22,285.079295031918,2020-02-14,2020-06-30,1
NMAN.ST,2020,2020-12-31,2021-02-12,2021-04-23,504.317876241406,2021-02-12,2021-06-30,1
NMAN.ST,2021,2021-12-31,2022-02-15,2022-04-26,446.101796224574,2022-02-15,2022-06-30,1
NMAN.ST,2022,2022-12-31,2023-02-16,2023-04-25,604.298008308421,2023-02-16,2023-06-30,1
NMAN.ST,2023,2023-12-31,2024-02-15,2024-06-27,714.966345339183,2024-02-15,2024-06-30,1
NMAN.ST,2024,2024-12-31,2025-02-13,2025-06-24,620.923711545935,2025-02-13,2025-06-30,1
NOBI.ST,2013,2013-12-31,2014-02-13,2014-06-02,880.379794897426,2014-02-13,2014-06-30,1
NOBI.ST,2014,2014-12-31,2015-02-13,2015-06-30,987.776969052995,2015-02-13,2015-06-30,1
NOBI.ST,2015,2015-12-31,2016-02-05,2016-06-30,1260.29941943646,2016-02-05,2016-06-30,1
NOBI.ST,2016,2016-12-31,2017-02-07,2017-06-30,1300.81845409023,2017-02-07,2017-06-30,1
NOBI.ST,2017,2017-12-31,2018-02-06,2018-06-14,1292.59171386076,2018-02-06,2018-06-30,1
NOBI.ST,2018,2018-12-31,2019-02-06,2019-06-28,1462.7099109227,2019-02-06,2019-06-30,1
NOBI.ST,2019,2019-12-31,2020-02-04,2020-06-23,1387.84402080731,2020-02-04,2020-06-30,1
NOBI.ST,2020,2020-12-31,2021-02-04,2021-04-29,1517.386023058,2021-02-04,2021-06-30,1
NOBI.ST,2021,2021-12-31,2022-02-01,2022-06-30,1417.70875534549,2022-02-01,2022-06-30,1
NOBI.ST,2022,2022-12-31,2023-02-09,2023-06-16,846.770250494966,2023-02-09,2023-06-30,1
NOBI.ST,2023,2023-12-31,2024-02-20,2024-06-27,627.470463916555,2024-02-20,2024-06-30,1
NOBI.ST,2024,2024-12-31,2025-02-04,2025-05-19,960.981527417394,2025-02-04,2025-06-30,1
NOD.OL,2013,2013-12-31,2014-02-11,2014-04-14,56.6409,2014-02-11,2014-06-30,1
NOD.OL,2014,2014-12-31,2015-02-10,2015-04-20,110.292,2015-02-10,2015-06-30,1
NOD.OL,2015,2015-12-31,2016-02-12,2016-06-29,31.05003,2016-02-12,2016-06-30,1
NOD.OL,2016,2016-12-31,2017-02-10,2017-04-25,113.469025,2017-02-10,2017-06-30,1
NOD.OL,2017,2017-12-31,2018-02-15,2018-06-27,63.347572695,2018-02-15,2018-06-30,1
NOD.OL,2018,2018-12-31,2019-02-05,2019-05-24,122.669975,2019-02-05,2019-06-30,1
NOD.OL,2019,2019-12-31,2020-02-07,2020-06-23,262.597454,2020-02-07,2020-06-30,1
NOD.OL,2020,2020-12-31,2021-02-04,2021-04-21,608.532228,2021-02-04,2021-06-30,1
NOD.OL,2021,2021-12-31,2022-02-03,2022-05-10,1045.178981538,2022-02-03,2022-06-30,1
NOD.OL,2022,2022-12-31,2023-02-07,2023-06-22,-164.07776,2023-02-07,2023-06-30,1
NOD.OL,2023,2023-12-31,2024-02-06,2024-04-29,707.01371275,2024-02-06,2024-06-30,1
NOD.OL,2024,2024-12-31,2025-02-05,2025-06-30,694.3519128,2025-02-05,2025-06-30,1
NOHOP.HE,2013,2013-12-31,2014-03-05,2014-05-12,113.989765599208,2014-03-05,2014-06-30,1
NOHOP.HE,2014,2014-12-31,2015-02-20,2015-05-08,121.421377517869,2015-02-20,2015-06-30,1
NOHOP.HE,2015,2015-12-31,2016-02-23,2016-05-19,166.662394981517,2016-02-23,2016-06-30,1
NOHOP.HE,2016,2016-12-31,2017-02-21,2017-05-09,161.061041107209,2017-02-21,2017-06-30,1
NOHOP.HE,2017,2017-12-31,2018-02-20,2018-06-07,345.926032536246,2018-02-20,2018-06-30,1
NOHOP.HE,2018,2018-12-31,2019-02-14,2019-06-03,1190.53314564675,2019-02-14,2019-06-30,1
NOHOP.HE,2019,2019-12-31,2020-03-05,2020-06-10,244.747629550467,2020-03-05,2020-06-30,1
NOHOP.HE,2020,2020-12-31,2021-02-18,2021-06-11,387.887978238342,2021-02-18,2021-06-30,1
NOHOP.HE,2021,2021-12-31,2022-02-17,2022-06-23,654.594051129117,2022-02-17,2022-06-30,1
NOHOP.HE,2022,2022-12-31,2023-02-16,2023-05-16,884.464753510801,2023-02-16,2023-06-30,1
NOHOP.HE,2023,2023-12-31,2024-02-15,2024-05-08,998.292026174691,2024-02-15,2024-06-30,1
NOHOP.HE,2024,2024-12-31,2025-02-12,2025-06-03,981.769007742948,2025-02-12,2025-06-30,1
NOKIA.HE,2013,2013-12-31,2014-01-23,2014-06-23,14489.8342736645,2014-01-23,2014-06-30,1
NOKIA.HE,2014,2014-12-31,2015-01-29,2015-06-29,12224.2575111316,2015-01-29,2015-06-30,1
NOKIA.HE,2015,2015-12-31,2016-02-11,2016-06-08,7063.48914738497,2016-02-11,2016-06-30,1
NOKIA.HE,2016,2016-12-31,2017-02-02,2017-06-28,8891.16565837277,2017-02-02,2017-06-30,1
NOKIA.HE,2017,2017-12-31,2018-02-01,2018-06-25,9935.98277466737,2018-02-01,2018-06-30,1
NOKIA.HE,2018,2018-12-31,2019-01-31,2019-06-21,11667.8074776659,2019-01-31,2019-06-30,1
NOKIA.HE,2019,2019-12-31,2020-02-06,2020-06-30,17087.7660351082,2020-02-06,2020-06-30,1
NOKIA.HE,2020,2020-12-31,2021-02-04,2021-06-14,18065.5798345205,2021-02-04,2021-06-30,1
NOKIA.HE,2021,2021-12-31,2022-02-03,2022-05-16,25442.0500047983,2022-02-03,2022-06-30,1
NOKIA.HE,2022,2022-12-31,2023-01-26,2023-06-29,26302.5603008941,2023-01-26,2023-06-30,1
NOKIA.HE,2023,2023-12-31,2024-01-25,2024-06-27,22464.4733049272,2024-01-25,2024-06-30,1
NOKIA.HE,2024,2024-12-31,2025-01-30,2025-06-27,25988.3692536211,2025-01-30,2025-06-30,1
NOLAb.ST,2013,2013-12-31,2014-02-04,2014-04-29,400.975576310697,2014-02-04,2014-06-30,1
NOLAb.ST,2014,2014-12-31,2015-02-05,2015-04-30,471.050007804339,2015-02-05,2015-06-30,1
NOLAb.ST,2015,2015-12-31,2016-02-04,2016-04-29,664.735848586726,2016-02-04,2016-06-30,1
NOLAb.ST,2016,2016-12-31,2017-02-08,2017-06-14,581.168410971983,2017-02-08,2017-06-30,1
NOLAb.ST,2017,2017-12-31,2018-02-07,2018-06-09,879.222871155216,2018-02-07,2018-06-30,1
NOLAb.ST,2018,2018-12-31,2019-02-12,2019-06-19,841.695413111924,2019-02-12,2019-06-30,1
NOLAb.ST,2019,2019-12-31,2020-02-10,2020-06-26,1085.03801825086,2020-02-10,2020-06-30,1
NOLAb.ST,2020,2020-12-31,2021-02-10,2021-06-29,1483.7778343653,2021-02-10,2021-06-30,1
NOLAb.ST,2021,2021-12-31,2022-02-07,2022-06-13,1231.57050775482,2022-02-07,2022-06-30,1
NOLAb.ST,2022,2022-12-31,2023-02-08,2023-06-29,990.604632138202,2023-02-08,2023-06-30,1
NOLAb.ST,2023,2023-12-31,2024-02-06,2024-05-07,1133.70027941461,2024-02-06,2024-06-30,1
NOLAb.ST,2024,2024-12-31,2025-02-07,2025-05-12,1408.45855120325,2025-02-07,2025-06-30,1
NORBb.ST,2021,2021-12-31,2022-02-17,2022-05-11,263.303739617693,2022-02-17,2022-06-30,1
NORBb.ST,2022,2022-12-31,2023-02-16,2023-05-04,427.114364791909,2023-02-16,2023-06-30,1
NORBb.ST,2023,2023-12-31,2024-02-13,2024-05-15,372.073292927777,2024-02-13,2024-06-30,1
NORBb.ST,2024,2024-12-31,2025-02-13,2025-05-07,393.296082877734,2025-02-13,2025-06-30,1
NORCO.OL,2023,2023-12-31,2024-02-20,2024-05-17,1093.0,2024-02-20,2024-06-30,1
NORCO.OL,2024,2024-12-31,2025-02-18,2025-05-15,1131.5,2025-02-18,2025-06-30,1
NOTE.ST,2024,2024-12-31,2025-01-27,2025-04-25,517.5994287311,2025-01-27,2025-06-30,1
NOVOb.CO,2013,2013-12-31,2014-01-30,2014-06-17,32422.0927419294,2014-01-30,2014-06-30,1
NOVOb.CO,2014,2014-12-31,2015-01-30,2015-06-01,42868.1433201067,2015-01-30,2015-06-30,1
NOVOb.CO,2015,2015-12-31,2016-02-03,2016-06-30,53456.0943798073,2016-02-03,2016-06-30,1
NOVOb.CO,2016,2016-12-31,2017-02-02,2017-06-29,55094.6330810119,2017-02-02,2017-06-30,1
NOVOb.CO,2017,2017-12-31,2018-02-01,2018-06-27,54019.7462917741,2018-02-01,2018-06-30,1
NOVOb.CO,2018,2018-12-31,2019-02-01,2019-06-24,54918.7882652398,2019-02-01,2019-06-30,1
NOVOb.CO,2019,2019-12-31,2020-02-05,2020-06-21,68145.4453822349,2020-02-05,2020-06-30,1
NOVOb.CO,2020,2020-12-31,2021-02-03,2021-06-08,67678.7044905403,2021-02-03,2021-06-30,1
NOVOb.CO,2021,2021-12-31,2022-02-02,2022-06-29,89166.8822513378,2022-02-02,2022-06-30,1
NOVOb.CO,2022,2022-12-31,2023-02-01,2023-06-26,148412.309751882,2023-02-01,2023-06-30,1
NOVOb.CO,2023,2023-12-31,2024-01-31,2024-06-27,184838.028606488,2024-01-31,2024-06-30,1
NOVOb.CO,2024,2024-12-31,2025-02-05,2025-06-26,213915.138081615,2025-02-05,2025-06-30,1
NSISb.CO,2013,2013-12-31,2014-01-21,2014-05-30,3887.50377828617,2014-01-21,2014-06-30,1
NSISb.CO,2014,2014-12-31,2015-01-20,2015-06-10,4080.98320478326,2015-01-20,2015-06-30,1
NSISb.CO,2015,2015-12-31,2016-01-19,2016-06-17,4908.07927605412,2016-01-19,2016-06-30,1
NSISb.CO,2016,2016-12-31,2017-01-18,2017-06-30,5239.14932660293,2017-01-18,2017-06-30,1
NSISb.CO,2017,2017-12-31,2018-02-07,2018-06-10,5244.05430870445,2018-02-07,2018-06-30,1
NSISb.CO,2018,2018-12-31,2019-01-24,2019-06-07,5133.4116787486,2019-01-24,2019-06-30,1
NSISb.CO,2019,2019-12-31,2020-01-23,2020-06-26,5919.33789287717,2020-01-23,2020-06-30,1
NSISb.CO,2020,2020-12-31,2021-02-02,2021-05-20,5596.12494160747,2021-02-02,2021-06-30,1
NSISb.CO,2021,2021-12-31,2022-02-01,2022-05-25,6054.88982079075,2022-02-01,2022-06-30,1
NSISb.CO,2022,2022-12-31,2023-01-26,2023-06-21,7274.02734843918,2023-01-26,2023-06-30,1
NSISb.CO,2023,2023-12-31,2024-02-01,2024-06-19,8715.9647007616,2024-02-01,2024-06-30,1
NSISb.CO,2024,2024-12-31,2025-02-26,2025-06-27,14302.8489895713,2025-02-26,2025-06-30,1
NSKOG.OL,2019,2019-12-31,2020-02-06,2020-06-11,1088.0,2020-02-06,2020-06-30,1
NSKOG.OL,2020,2020-12-31,2021-02-04,2021-04-20,384.5,2021-02-04,2021-06-30,1
NSKOG.OL,2021,2021-12-31,2022-02-04,2022-06-27,1665.5,2022-02-04,2022-06-30,1
NSKOG.OL,2022,2022-12-31,2023-01-27,2023-04-26,2023.5,2023-01-27,2023-06-30,1
NSKOG.OL,2023,2023-12-31,2024-02-08,2024-05-20,776.0,2024-02-08,2024-06-30,1
NSKOG.OL,2024,2024-12-31,2025-02-07,2025-06-25,496.0,2025-02-07,2025-06-30,1
NYFO.ST,2018,2018-12-31,2019-02-12,2019-05-10,251.945958923351,2019-02-12,2019-06-30,1
NYFO.ST,2019,2019-12-31,2020-02-13,2020-04-24,411.758239234832,2020-02-13,2020-06-30,1
NYFO.ST,2020,2020-12-31,2021-02-15,2021-04-22,848.925572315251,2021-02-15,2021-06-30,1
NYFO.ST,2021,2021-12-31,2022-02-17,2022-04-20,1083.50189686964,2022-02-17,2022-06-30,1
NYFO.ST,2022,2022-12-31,2023-02-16,2023-04-26,2959.86760995864,2023-02-16,2023-06-30,1
NYFO.ST,2023,2023-12-31,2024-02-21,2024-06-27,862.026092991076,2024-02-21,2024-06-30,1
NYFO.ST,2024,2024-12-31,2025-02-20,2025-06-24,791.839624623205,2025-02-20,2025-06-30,1
NYKD.OL,2022,2022-12-31,2023-02-28,2023-03-09,-58.212041436,2023-02-28,2023-06-30,1
NYKD.OL,2023,2023-12-31,2024-02-28,2024-06-19,-352.123379088,2024-02-28,2024-06-30,1
NYKD.OL,2024,2024-12-31,2025-02-26,2025-06-18,-232.24042,2025-02-26,2025-06-30,1
OCS.IC,2023,2023-12-31,2024-03-18,2024-05-09,-726.112673879444,2024-03-18,2024-06-30,1
OCS.IC,2024,2024-12-31,2025-03-11,2025-06-04,-1044.85075174184,2025-03-11,2025-06-30,1
OKEA.OL,2019,2019-12-31,2020-02-13,2020-06-03,455.089780168,2020-02-13,2020-06-30,1
OKEA.OL,2020,2020-12-31,2021-02-05,2021-05-13,1398.161108036,2021-02-05,2021-06-30,1
OKEA.OL,2021,2021-12-31,2022-02-11,2022-06-20,3239.113706715,2022-02-11,2022-06-30,1
OKEA.OL,2022,2022-12-31,2023-01-31,2023-05-05,2409.312478932,2023-01-31,2023-06-30,1
OKEA.OL,2023,2023-12-31,2024-02-08,2024-04-26,3588.777292635,2024-02-08,2024-06-30,1
OKEA.OL,2024,2024-12-31,2025-01-30,2025-06-25,2507.580667312,2025-01-30,2025-06-30,1
OLVAS.HE,2013,2013-12-31,2014-02-27,2014-05-02,418.668409664623,2014-02-27,2014-06-30,1
OLVAS.HE,2014,2014-12-31,2015-02-25,2015-04-30,429.278270920537,2015-02-25,2015-06-30,1
OLVAS.HE,2015,2015-12-31,2016-02-25,2016-06-21,420.36518748314,2016-02-25,2016-06-30,1
OLVAS.HE,2016,2016-12-31,2017-02-23,2017-05-04,409.700138397663,2017-02-23,2017-06-30,1
OLVAS.HE,2017,2017-12-31,2018-02-22,2018-04-12,523.435251794518,2018-02-22,2018-06-30,1
OLVAS.HE,2018,2018-12-31,2019-02-28,2019-05-27,560.334982870194,2019-02-28,2019-06-30,1
OLVAS.HE,2019,2019-12-31,2020-02-27,2020-05-05,673.242054804483,2020-02-27,2020-06-30,1
OLVAS.HE,2020,2020-12-31,2021-02-23,2021-06-04,795.451781208715,2021-02-23,2021-06-30,1
OLVAS.HE,2021,2021-12-31,2022-02-10,2022-06-16,575.999324994199,2022-02-10,2022-06-30,1
OLVAS.HE,2022,2022-12-31,2023-02-10,2023-04-22,765.44975114539,2023-02-10,2023-06-30,1
OLVAS.HE,2023,2023-12-31,2024-02-09,2024-04-19,981.151955221018,2024-02-09,2024-06-30,1
OLVAS.HE,2024,2024-12-31,2025-02-11,2025-04-24,1104.42456463467,2025-02-11,2025-06-30,1
ONCO.ST,2017,2017-12-31,2018-02-22,2018-03-02,-260.475355570914,2018-02-22,2018-06-30,1
ONCO.ST,2018,2018-12-31,2019-02-22,2019-05-21,-497.720906508532,2019-02-22,2019-06-30,1
ONCO.ST,2019,2019-12-31,2020-02-20,2020-05-27,-1020.83225855989,2020-02-20,2020-06-30,1
ONCO.ST,2020,2020-12-31,2021-02-18,2021-05-26,-1425.0002619835,2021-02-18,2021-06-30,1
ONCO.ST,2021,2021-12-31,2022-02-17,2022-05-05,-305.691004567129,2022-02-17,2022-06-30,1
ONCO.ST,2022,2022-12-31,2023-02-16,2023-06-21,-326.671335174435,2023-02-16,2023-06-30,1
ONCO.ST,2023,2023-12-31,2024-02-27,2024-06-19,-263.036310819232,2024-02-27,2024-06-30,1
ONCO.ST,2024,2024-12-31,2025-02-27,2025-06-17,-172.543735462375,2025-02-27,2025-06-30,1
OPTOMED.HE,2019,2019-12-31,2020-03-19,2020-05-26,-6.266001427395,2020-03-19,2020-06-30,1
OPTOMED.HE,2020,2020-12-31,2021-02-18,2021-04-15,-10.0242889790253,2021-02-18,2021-06-30,1
OPTOMED.HE,2021,2021-12-31,2022-02-17,2022-05-06,-29.99050412543,2022-02-17,2022-06-30,1
OPTOMED.HE,2022,2022-12-31,2023-02-17,2023-05-08,-6.5418096857256,2023-02-17,2023-06-30,1
OPTOMED.HE,2023,2023-12-31,2024-02-15,2024-05-08,-21.0906766093245,2024-02-15,2024-06-30,1
OPTOMED.HE,2024,2024-12-31,2025-02-13,2025-05-07,-33.4773598465589,2025-02-13,2025-06-30,1
ORIOLA.HE,2013,2013-12-31,2014-02-07,2014-06-06,379.473799776286,2014-02-07,2014-06-30,1
